0.023705495947444897,0.29752697400828204,0.21807120485465334,0
0.21586142725784835,0.03535582242375816,0.25894323062648716,0
0.11556631019922424,0.012894745925929397,0.06557273076353687,0
0.1706138439385792,0.15538511728510876,0.13065954354999146,0
0.05246945943609684,0.23646285680096998,0.28152968660559624,0
0.18587661419440937,0.027527517370403563,0.26047361621341686,0
0.1445139927204671,0.20858867818917168,0.054763671831995986,0
0.07754163685591832,0.1622063862456984,0.040055785598317815,0
0.14594625353909255,0.11218143350457158,0.23736767186505042,0
0.16132987028051674,0.12462514648963745,0.1004709229320694,0
0.10468484234916793,0.014244319705560247,0.0053719045870779915,0
0.13592642210939673,0.20217043851639285,0.14752799221210147,0
0.16361851474787564,0.20789650946558394,0.06919319295490385,0
0.128599883612201,0.03276693230039938,0.1789320676112708,0
0.29967435870720877,0.17458868365380922,0.277641305856153,0
0.21818229928321223,0.19986365802751607,0.013443430056667482,0
0.02327583935800973,0.10480900382256397,0.26449369611902557,0
0.08187501587867692,0.02846246488313646,0.00034631379432612517,0
0.11443609320634276,0.1948218075848408,0.18670043248713983,0
0.18849251272828685,0.04897787190271514,0.06835052275918381,0
0.24610559609636193,0.21088400320834902,0.03684836785486629,0
0.2974033817269902,0.019434657541963028,0.09974915039132466,0
0.278008636525358,0.29129210861995536,0.09422339983567826,0
0.10226884132531776,0.20269154562201738,0.07733528954774092,0
0.035811484297667194,0.2886378102502047,0.09205052416232593,0
0.1505700503694219,0.2536711868214514,0.28026141115824077,0
0.12438722448813475,0.09029532326306795,0.1261652287489693,0
0.06180052538471698,0.2142893710573715,0.10140424029140035,0
0.2930984043793583,0.07104229115033618,0.20844001064496703,0
0.061199864454163595,0.11772282982157808,0.12183130377709023,0
0.2931652253487858,0.21772808193022883,0.2598487195522034,0
0.26631108316759594,0.004382020498590655,0.062510231922882,0
0.21741446001077272,0.1909327430331285,0.0803877436019551,0
0.24152561728661714,0.22987900188122995,0.29859339274461283,0
0.19660486854014075,0.043346154313049,0.06451532178168208,0
0.07524770519085393,0.11946452621573134,0.17161085555176706,0
0.06980914290153434,0.24737178424852302,0.2796933441504243,0
0.21018044493697136,0.23349705744925225,0.1152830150195977,0
0.15955241622329788,0.29022297083750404,0.2837143732099274,0
0.2880576112506107,0.061378534833505805,0.06552865383985822,0
0.10557182672089412,0.003789846457041368,0.17556712353447967,0
0.0030687150610366975,0.00833465741090329,0.26213553299344017,0
0.12646809559082436,0.11511233750225164,0.18513684448156414,0
0.07003929607997154,0.15230653620188483,0.09433411636058729,0
0.15144004260171928,0.12105022167487894,0.009343071092124577,0
0.2676071633740301,0.07577754909875133,0.06643264315332152,0
0.20432404584912875,0.299464144102137,0.010016438507513036,0
0.199245758947757,0.057919315047591055,0.23031577548094076,0
0.24832785992476203,0.08936549766921179,0.07707066930890051,0
0.1391816432516948,0.0763246004962433,0.03208131147568644,0
0.2687165832492729,0.04003106821181485,0.07574479678138835,0
0.29930487267643113,0.19004073699182247,0.07706515546923905,0
0.11613246267421748,0.026852352658121557,0.16697459996130096,0
0.11816032833040353,0.06352763505800406,0.2511660199313061,0
0.04558893758368891,0.0887640164780936,0.1585436334254878,0
0.1817510700589364,0.08679925268644713,0.05157968548422363,0
0.2941172215704476,0.22611076201036054,0.1837513175533142,0
0.11537271696776831,0.19565314921773305,0.06358045027641628,0
0.184645291840153,0.24727653082444165,0.023576664323241323,0
0.081800333248588,0.13568715752792698,0.23080190008006363,0
0.17106294537883457,0.2252232749839076,0.06033554485789278,0
0.17939934421133558,0.060867027017253404,0.22066535187010916,0
0.18705990782160184,0.16904142872027936,0.04981205791278632,0
0.25847786255757216,0.22281829608094822,0.0010980325417989877,0
0.8532355861335488,0.7183743768596039,0.7007533684499763,1
0.7133612409039212,0.7122472146724639,0.7527954660005031,1
0.8320669024471605,0.8058295788349003,0.7428066380785802,1
0.7471756724448236,0.8974588184610277,0.8604228344327421,1
0.8950624254423587,0.8035104855416761,0.8935082584424261,1
0.8903422895682207,0.8520860413970924,0.8753204590140871,1
0.7432945805365265,0.8860077359134866,0.7333365249069479,1
0.7987791716951724,0.7187785013115723,0.8782682015207556,1
0.880913663410082,0.7464800992782998,0.751743719298863,1
0.8521007681307555,0.7074777314315299,0.8394971778013693,1
0.8273384629053321,0.8404821987120699,0.8657267225600567,1
0.8213500378640721,0.8528587430535945,0.8224289346972926,1
0.7633040008191168,0.8643589138373514,0.8077864548929434,1
0.7911452967149851,0.8347606754699812,0.7460772117807306,1
0.7931405299438831,0.7211112135790385,0.8072596795915495,1
0.7434591591161125,0.7852583055765177,0.8532444367828425,1
