0.583268079677193,0.4193358578191327,0
0.5663445592974145,0.49373892498893435,0
0.43087727526432934,0.4650140442115903,0
0.42980645283234453,0.5213142564555313,0
0.5046603937946014,0.5374625310408113,0
0.524004218949029,0.49359188738393955,0
0.5818729248632872,0.43437430815785316,0
0.4834135627610756,0.47310933989082443,0
0.4536788984771824,0.4924391863027972,0
0.5547667343159254,0.46163379818986,0
0.5982540086661572,0.49703152278522567,0
0.4075947662189231,0.5938149115448446,0
0.5241452141478573,0.4377886978313856,0
0.5067892400873516,0.5953081124938729,0
0.45198377215749047,0.596460486840827,0
0.4593570289197857,0.4255952334057209,0
0.5651201364633919,0.5897022906222147,0
0.5718138868803662,0.412780889705003,0
0.5435411133021485,0.5206570679741391,0
0.4438367551852416,0.593748248617994,0
0.4494064992159285,0.46360500038652097,0
0.5083979672451084,0.4009122698649209,0
0.5933341167206538,0.49846627317543374,0
0.5204118096374989,0.5604761048014181,0
0.4328221183525326,0.5129803173859814,0
0.5557035867335586,0.4682461831930175,0
0.4448493341050876,0.4055841914933927,0
0.5103982074485387,0.5618657152127771,0
0.5004568700738324,0.5905637493902696,0
0.5765479782620596,0.4496008677845356,0
0.5774153840530438,0.5537930441947955,0
0.5902767489390035,0.40604000254683215,0
0.5742977587839053,0.44106592156026897,0
0.43204257112245037,0.4046194860892922,0
0.5923333813896163,0.49029150675245936,0
0.43538885759715223,0.43923139600750455,0
0.5667572122249842,0.5973729816622587,0
0.4308612363601956,0.5302090720343906,0
0.47874010902701475,0.49034543005780823,0
0.4262327692155291,0.5382357083889032,0
0.505982174484094,0.5928666603958858,0
0.46913085093390283,0.5374002928443472,0
0.4937197510876664,0.5677218159439485,0
0.5755051965267326,0.5371013415810139,0
0.5758227415870265,0.4261113751973426,0
0.43270980390453867,0.47719149836733077,0
0.4105057351545248,0.5896880608075585,0
0.5068439833531316,0.5710212528577461,0
0.5958203022497701,0.5909895308771601,0
0.5103837395794217,0.5235745050044176,0
0.5563214698866511,0.4560815702815824,0
0.4800455947556843,0.5769015121333441,0
0.524200435261818,0.5441664747870499,0
0.4104515996246486,0.4103173722834947,0
0.579934925820645,0.4991989519163782,0
0.46358436027889605,0.5886934414174347,0
0.5088355396659694,0.45472218864830366,0
0.5469594387840755,0.5982166099881099,0
0.4109254807471918,0.5406774905551255,0
0.4319693694554908,0.4691115332725234,0
0.5730342197065239,0.42081993410635254,0
0.5838633120979932,0.40230172799653896,0
0.4297157239609235,0.5929249847226503,0
0.47361978194131704,0.5694669031349138,0
0.47895253956196143,0.18202562325415775,1
0.13688254828939586,0.11161233767683407,1
0.7351567895678703,0.1593938070544598,1
0.7891765144326851,0.21459894552757303,1
0.632900638319099,0.0034270438993701745,1
0.2759701307166079,0.06131011346691997,1
0.14463398011636017,0.10978917238800556,1
0.1503160038666838,0.13420813168781556,1
0.33363358659984343,0.14153707454267447,1
0.49706009506359095,0.18934058866888656,1
0.10646038468673057,0.2731742925266261,1
0.8515822563460617,0.2806408111829146,1
0.4602131720017732,0.0550880039963913,1
0.6450399433617088,0.274929294421268,1
0.7554029091614038,0.1339245541737609,1
0.8119489833930021,0.16272336376695515,1
0.8329502253825042,0.8897845655529015,1
0.8659110101191314,0.7557145675952853,1
0.46468507591101454,0.7498820084183995,1
0.8438518094123808,0.7532547805325738,1
0.3139098837140681,0.8738867841469455,1
0.6022897233127193,0.8273859803653725,1
0.7914933440723501,0.7913380831379867,1
0.3170621762692863,0.8546629068041524,1
0.009110787165171875,0.7524751966766356,1
0.8998915010472117,0.7263665793360939,1
0.37740304108585726,0.7142043433174848,1
0.7938270021192346,0.7440366502013885,1
0.01167608303337283,0.7706507380676073,1
0.4514603599165811,0.8350712477687079,1
0.7905383368509677,0.8402425385460034,1
0.6725593104270728,0.8595910672347475,1
0.12519123886144878,0.6514409272927496,1
0.10448966445002407,0.8236653506902468,1
0.014054431491830643,0.6620590713216442,1
0.24349317195396802,0.7969555591063648,1
0.2847271024278919,0.7625186650132562,1
0.013277934400035928,0.049389210608914824,1
0.16762634926489697,0.3223869106795245,1
0.002572146490473148,0.17871213359451857,1
0.0383517875514895,0.19547593728074406,1
0.28715903867786835,0.13443697052443246,1
0.08401788315362278,0.6135496142146,1
0.05635762892612761,0.24177739167837764,1
0.12673138207901646,0.022653618423619837,1
0.12918500391946883,0.3548681529515683,1
0.07370905472403484,0.6530259267464427,1
0.1286158587463939,0.03768390268257046,1
0.76246555244142,0.09733169829758101,1
0.7483594611022182,0.3205788427407178,1
0.8777593790290631,0.5849255610208415,1
0.8793071753947388,0.05770757086798394,1
0.7111414413662598,0.35575787175089707,1
0.7503699248393567,0.5255265610647368,1
0.758945110801084,0.8303241339254211,1
0.7917040142441573,0.1816929527694502,1
0.8091453689293968,0.8536161200320473,1
0.7622759823034904,0.7923187974180724,1
0.7874454063402372,0.2194678811398612,1
0.8326094083021233,0.43310200155411377,1
0.8953227574968727,0.2702893963434235,1
0.837184844145476,0.20104176283258743,1
0.7648380071139074,0.39394680012427064,1
0.871170461025373,0.4821193399811258,1
